core_family,baseline_hits,baseline_rate,trait,value,trait_hits,trait_total,trait_rate,lift,lift_diff,baseline_rate_per_100k
12,271,0.007710692539691573,seed_sum_band,0-9,20,2452,0.008156606851549755,1.0578306435592904,0.000445914311858182,771.0692539691572
12,271,0.007710692539691573,seed_trail_band,4-6,86,10571,0.008135464951281809,1.0550887497333965,0.0004247724115902362,771.0692539691572
12,271,0.007710692539691573,seed_sum_band,10-17,114,14074,0.008100042631803325,1.0504948278131352,0.00038935009211175237,771.0692539691572
12,271,0.007710692539691573,seed_mirror_pairs_any,yes,132,16363,0.008066980382570433,1.0462069834901124,0.00035628784287886073,771.0692539691572
12,271,0.007710692539691573,seed_high_count,3,70,8727,0.00802108399220809,1.0402546789304263,0.00031039145251651745,771.0692539691572
12,271,0.007710692539691573,seed_even_count,3,70,8774,0.007978117164349213,1.0346823094399167,0.00026742462465764033,771.0692539691572
12,271,0.007710692539691573,seed_lead_band,0-3,112,14064,0.007963594994311717,1.0327989286718804,0.00025290245462014464,771.0692539691572
12,271,0.007710692539691573,seed_spread_band,4-6,122,15348,0.007948918425853532,1.0308955239669677,0.00023822588616195968,771.0692539691572
12,271,0.007710692539691573,seed_trail_band,0-3,110,13955,0.007882479398065209,1.0222790440014753,0.00017178685837363622,771.0692539691572
12,271,0.007710692539691573,seed_spread_band,0-3,36,4586,0.007849978194505015,1.0180639617124474,0.00013928565481344246,771.0692539691572
12,271,0.007710692539691573,seed_consecutive_pairs,0,93,11865,0.007838179519595449,1.0165337911280503,0.00012748697990387636,771.0692539691572
12,271,0.007710692539691573,seed_sum_band,18-26,126,16140,0.007806691449814126,1.0124501021961891,9.599891012255363e-05,771.0692539691572
12,271,0.007710692539691573,seed_sum_mod2,0,137,17636,0.007768201406214561,1.0074583270214648,5.75088665229883e-05,771.0692539691572
13,287,0.008165936379673363,seed_repeat_digit,3,19,1714,0.011085180863477246,1.3574904760549522,0.0029192444838038838,816.5936379673362
13,287,0.008165936379673363,seed_high_count,4,23,2153,0.010682768230376219,1.3082110530480926,0.002516831850702856,816.5936379673362
13,287,0.008165936379673363,seed_vtrac_unique,4,68,6778,0.010032457952198289,1.2285741017002128,0.0018665215725249262,816.5936379673362
13,287,0.008165936379673363,seed_prime_count,2,121,12114,0.009988443123658576,1.223184048864475,0.0018225067439852135,816.5936379673362
