core_family,baseline_hits,baseline_rate,trait,value,trait_hits,trait_total,trait_rate,lift,lift_diff,baseline_rate_per_100k
67,288,0.008194389119672225,seed_repeat_digit,3,6,1714,0.003500583430571762,0.4271927265655387,-0.004693805689100463,819.4389119672226
67,288,0.008194389119672225,seed_structure,AAAB,6,1266,0.004739336492890996,0.5783636124275935,-0.0034550526267812295,819.4389119672226
67,288,0.008194389119672225,seed_sum_lastdigit,5,18,3422,0.005260081823495032,0.6419126241963764,-0.0029343072961771927,819.4389119672226
67,288,0.008194389119672225,seed_unique_count,2,12,2212,0.0054249547920434,0.6620328511151296,-0.0027694343276288254,819.4389119672226
67,288,0.008194389119672225,seed_sum_lastdigit,2,20,3501,0.0057126535275635534,0.6971420863880161,-0.0024817355921086717,819.4389119672226
67,288,0.008194389119672225,seed_sum_band,0-9,15,2452,0.006117455138662317,0.7465419385535617,-0.0020769339810099083,819.4389119672226
67,288,0.008194389119672225,seed_sum_lastdigit,0,22,3589,0.006129841181387573,0.7480534658369709,-0.002064547938284652,819.4389119672226
67,288,0.008194389119672225,seed_spread_band,0-3,29,4586,0.006323593545573485,0.7716979817802975,-0.0018707955740987405,819.4389119672226
67,288,0.008194389119672225,seed_structure,AABB,6,946,0.006342494714587738,0.7740045806906272,-0.0018518944050844874,819.4389119672226
67,288,0.008194389119672225,seed_sum_band,27-36,16,2480,0.0064516129032258064,0.7873207885304658,-0.0017427762164464186,819.4389119672226
67,288,0.008194389119672225,seed_high_count,1,57,8787,0.0064868555821099355,0.7916216190584575,-0.0017075335375622896,819.4389119672226
67,288,0.008194389119672225,seed_high_count,0,14,2149,0.006514657980456026,0.7950144770177343,-0.0016797311392161987,819.4389119672226
67,288,0.008194389119672225,seed_repeat_digit,1,12,1810,0.0066298342541436465,0.8090699815837937,-0.0015645548655285786,819.4389119672226
67,288,0.008194389119672225,seed_repeat_digit,0,12,1727,0.006948465547191662,0.8479540629222158,-0.0012459235724805633,819.4389119672226
67,288,0.008194389119672225,seed_even_count,0,15,2150,0.0069767441860465115,0.8514050387596899,-0.0012176449336257136,819.4389119672226
67,288,0.008194389119672225,seed_even_count,4,16,2213,0.0072300045187528245,0.8823115931114123,-0.0009643846009194006,819.4389119672226
67,288,0.008194389119672225,seed_prime_count,0,34,4610,0.00737527114967462,0.9000391660641117,-0.0008191179699976051,819.4389119672226
67,288,0.008194389119672225,seed_mirror_pairs_any,no,139,18783,0.007400308789863174,0.9030946275296219,-0.0007940803298090507,819.4389119672226
67,288,0.008194389119672225,seed_repeat_digit,2,13,1756,0.007403189066059226,0.9034461212351304,-0.0007912000536129992,819.4389119672226
67,288,0.008194389119672225,seed_structure,AABC,112,15120,0.007407407407407408,0.9039609053497942,-0.0007869817122648174,819.4389119672226
67,288,0.008194389119672225,seed_unique_count,3,112,15120,0.007407407407407408,0.9039609053497942,-0.0007869817122648174,819.4389119672226
67,288,0.008194389119672225,seed_consecutive_pairs,0,88,11865,0.0074167720185419304,0.9051037130683148,-0.0007776171011302947,819.4389119672226
67,288,0.008194389119672225,seed_high_count,4,16,2153,0.0074314909428704135,0.9068999329101511,-0.0007628981768018116,819.4389119672226
67,288,0.008194389119672225,seed_repeat_digit,4,13,1749,0.007432818753573471,0.9070619719204625,-0.0007615703660987542,819.4389119672226
67,288,0.008194389119672225,seed_sum_lastdigit,8,26,3478,0.007475560667050029,0.9122779694588204,-0.0007188284526221961,819.4389119672226
67,288,0.008194389119672225,seed_sum_mod2,0,136,17636,0.007711499206169199,0.9410706635417453,-0.00048288991350302606,819.4389119672226
67,288,0.008194389119672225,seed_sum_mod3,2,92,11906,0.007727196371577356,0.942986262762006,-0.000467192748094869,819.4389119672226
67,288,0.008194389119672225,seed_sum_band,10-17,109,14074,0.007744777604092653,0.9451317835883346,-0.000449611515579572,819.4389119672226
67,288,0.008194389119672225,seed_vtrac_unique,3,157,20147,0.007792723482404328,0.9509828455298003,-0.00040166563726789714,819.4389119672226
67,288,0.008194389119672225,seed_sum_mod3,1,93,11808,0.007876016260162601,0.9611474565266485,-0.000318372859509624,819.4389119672226
67,288,0.008194389119672225,seed_even_count,2,105,13273,0.007910796353499585,0.9653918355558903,-0.00028359276617264013,819.4389119672226
67,288,0.008194389119672225,seed_repeat_digit,5,14,1767,0.00792303338992643,0.9668851788970634,-0.00027135572974579594,819.4389119672226
67,288,0.008194389119672225,seed_trail_band,0-3,111,13955,0.007954138301683985,0.9706810581631434,-0.00024025081798824052,819.4389119672226
67,288,0.008194389119672225,seed_lead_band,0-3,112,14064,0.007963594994311717,0.9718351030211096,-0.00023079412536050788,819.4389119672226
67,288,0.008194389119672225,seed_sum_lastdigit,3,28,3483,0.008039046798736722,0.9810428430152806,-0.00015534232093550315,819.4389119672226
67,288,0.008194389119672225,seed_vtrac_unique,2,64,7942,0.008058423570888944,0.9834074820224403,-0.00013596554878328102,819.4389119672226
67,288,0.008194389119672225,seed_even_count,3,71,8774,0.00809209026669706,0.9875159878935238,-0.00010229885297516512,819.4389119672226
67,288,0.008194389119672225,seed_prime_count,1,99,12149,0.008148818832825746,0.994438842703103,-4.557028684647885e-05,819.4389119672226
67,288,0.008194389119672225,seed_lead_band,7-9,86,10530,0.008167141500474834,0.9966748443600295,-2.724761919739062e-05,819.4389119672226
68,312,0.00887725487964491,seed_repeat_digit,5,11,1767,0.00622524052065648,0.7012573824967713,-0.0026520143589884304,887.725487964491
68,312,0.00887725487964491,seed_structure,AABB,6,946,0.006342494714587738,0.7144657667913481,-0.0025347601650571724,887.725487964491
68,312,0.00887725487964491,seed_prime_count,4,6,933,0.006430868167202572,0.7244208096298128,-0.002446386712442338,887.725487964491
68,312,0.00887725487964491,seed_sum_lastdigit,3,23,3483,0.006603502727533735,0.7438676501983995,-0.0022737521521111748,887.725487964491
68,312,0.00887725487964491,seed_repeat_digit,8,13,1775,0.007323943661971831,0.8250234741784037,-0.0015533112176730791,887.725487964491
68,312,0.00887725487964491,seed_consecutive_pairs,2,46,6272,0.007334183673469388,0.8261769852171638,-0.001543071206175522,887.725487964491
68,312,0.00887725487964491,seed_trail_band,4-6,78,10571,0.007378677513953268,0.8311891022609024,-0.001498577365691642,887.725487964491
68,312,0.00887725487964491,seed_even_count,3,65,8774,0.007408251652609984,0.8345205531494566,-0.0014690032270349264,887.725487964491
68,312,0.00887725487964491,seed_repeat_digit,4,13,1749,0.007432818753573471,0.8372879740804269,-0.0014444361260714392,887.725487964491
68,312,0.00887725487964491,seed_sum_band,27-36,19,2480,0.007661290322580645,0.8630247105045491,-0.0012159645570642653,887.725487964491
68,312,0.00887725487964491,seed_sum_lastdigit,1,27,3502,0.007709880068532267,0.8684982207969072,-0.0011673748111126429,887.725487964491
68,312,0.00887725487964491,seed_prime_count,0,36,4610,0.0078091106290672455,0.8796762890038379,-0.0010681442505776646,887.725487964491
68,312,0.00887725487964491,seed_sum_lastdigit,4,29,3579,0.008102822017323274,0.9127621237847557,-0.0007744328623216362,887.725487964491
68,312,0.00887725487964491,seed_repeat_digit,0,14,1727,0.008106543138390272,0.913181298531617,-0.0007707117412546378,887.725487964491
68,312,0.00887725487964491,seed_sum_lastdigit,5,28,3422,0.008182349503214495,0.9217206911537712,-0.0006949053764304155,887.725487964491
68,312,0.00887725487964491,seed_sum_mod2,1,145,17510,0.008280982295830954,0.932831422337419,-0.0005962725838139556,887.725487964491
68,312,0.00887725487964491,seed_mirror_pairs_any,yes,136,16363,0.008311434333557416,0.9362617663051568,-0.0005658205460874945,887.725487964491
68,312,0.00887725487964491,seed_sum_lastdigit,6,29,3489,0.00831183720263686,0.9363071484739585,-0.0005654176770080507,887.725487964491
68,312,0.00887725487964491,seed_high_count,4,18,2153,0.008360427310729215,0.9417806995605417,-0.000516827568915695,887.725487964491
68,312,0.00887725487964491,seed_lead_band,4-6,89,10552,0.008434420015163003,0.9501157879901246,-0.0004428348644819075,887.725487964491
68,312,0.00887725487964491,seed_high_count,3,74,8727,0.008479431648905696,0.9551862331167935,-0.00039782323073921447,887.725487964491
68,312,0.00887725487964491,seed_sum_mod3,2,101,11906,0.008483117755753401,0.9556014636016315,-0.00039413712389150916,887.725487964491
68,312,0.00887725487964491,seed_sum_mod3,0,97,11432,0.008484954513645906,0.9558083696685866,-0.0003923003659990036,887.725487964491
68,312,0.00887725487964491,seed_high_count,2,114,13330,0.008552138034508628,0.963376421028334,-0.00032511684513628243,887.725487964491
68,312,0.00887725487964491,seed_structure,ABCD,152,17772,0.008552779653387351,0.9634486977498457,-0.000324475226257559,887.725487964491
68,312,0.00887725487964491,seed_unique_count,4,152,17772,0.008552779653387351,0.9634486977498457,-0.000324475226257559,887.725487964491
68,312,0.00887725487964491,seed_repeat_digit,none,152,17772,0.008552779653387351,0.9634486977498457,-0.000324475226257559,887.725487964491
68,312,0.00887725487964491,seed_even_count,2,114,13273,0.008588864612370978,0.9675135758538154,-0.00028839026727393163,887.725487964491
68,312,0.00887725487964491,seed_prime_count,3,46,5340,0.008614232209737827,0.9703711706520695,-0.00026302266990708284,887.725487964491
68,312,0.00887725487964491,seed_vtrac_unique,3,174,20147,0.008636521566486326,0.9728820095375911,-0.00024073331315858405,887.725487964491
68,312,0.00887725487964491,seed_sum_band,10-17,122,14074,0.0086684666761404,0.976480544229585,-0.0002087882035045098,887.725487964491
68,312,0.00887725487964491,seed_lead_band,0-3,122,14064,0.008674630261660978,0.9771748563344126,-0.0002026246179839316,887.725487964491
68,312,0.00887725487964491,seed_spread_band,0-3,40,4586,0.00872219799389446,0.9825332394019702,-0.00015505688575044932,887.725487964491
68,312,0.00887725487964491,seed_spread_band,4-6,134,15348,0.00873077925462601,0.9834998964201467,-0.00014647562501889956,887.725487964491
68,312,0.00887725487964491,seed_repeat_digit,3,15,1714,0.008751458576429404,0.9858293689973969,-0.00012579630321550572,887.725487964491
68,312,0.00887725487964491,seed_trail_band,7-9,93,10620,0.008757062146892656,0.9864605968419528,-0.00012019273275225457,887.725487964491
68,312,0.00887725487964491,seed_consecutive_pairs,1,144,16392,0.008784773060029283,0.9895821601531704,-9.248181961562726e-05,887.725487964491
68,312,0.00887725487964491,seed_sum_band,18-26,143,16140,0.00885997521685254,0.9980534902932672,-1.727966279236985e-05,887.725487964491
69,272,0.007739145279690434,seed_sum_band,0-9,12,2452,0.004893964110929853,0.6323649361865463,-0.0028451811687605815,773.9145279690434
69,272,0.007739145279690434,seed_repeat_digit,1,9,1810,0.004972375690607734,0.642496750081248,-0.0027667695890827,773.9145279690434
69,272,0.007739145279690434,seed_repeat_digit,6,9,1714,0.005250875145857643,0.6784825657217379,-0.002488270133832791,773.9145279690434
69,272,0.007739145279690434,seed_repeat_digit,9,10,1682,0.005945303210463734,0.7682118626285235,-0.0017938420692267002,773.9145279690434
69,272,0.007739145279690434,seed_repeat_digit,7,10,1680,0.005952380952380952,0.7691264005602241,-0.0017867643273094822,773.9145279690434
69,272,0.007739145279690434,seed_sum_lastdigit,7,22,3623,0.006072315760419542,0.7846235651312692,-0.0016668295192708927,773.9145279690434
69,272,0.007739145279690434,seed_prime_count,0,28,4610,0.006073752711496746,0.7848092382289141,-0.0016653925681936882,773.9145279690434
69,272,0.007739145279690434,seed_vtrac_unique,2,49,7942,0.006169730546461848,0.7972108448012798,-0.0015694147332285862,773.9145279690434
69,272,0.007739145279690434,seed_sum_lastdigit,6,22,3489,0.006305531670965893,0.8147581474550267,-0.0014336136087245415,773.9145279690434
69,272,0.007739145279690434,seed_unique_count,2,14,2212,0.006329113924050633,0.8178052866716307,-0.0014100313556398014,773.9145279690434
69,272,0.007739145279690434,seed_repeat_digit,0,11,1727,0.006369426751592357,0.8230142375421506,-0.0013697185280980772,773.9145279690434
69,272,0.007739145279690434,seed_high_count,4,14,2153,0.006502554575011612,0.8402161143138166,-0.0012365907046788223,773.9145279690434
69,272,0.007739145279690434,seed_prime_count,2,81,12114,0.006686478454680535,0.863981513853684,-0.0010526668250098997,773.9145279690434
69,272,0.007739145279690434,seed_spread_band,0-3,31,4586,0.0067597034452682074,0.8734431517918986,-0.0009794418344222268,773.9145279690434
69,272,0.007739145279690434,seed_high_count,2,93,13330,0.0069767441860465115,0.9014876880984952,-0.0007624010936439227,773.9145279690434
69,272,0.007739145279690434,seed_high_count,0,15,2149,0.006979990693345742,0.9019071798100348,-0.0007591545863446921,773.9145279690434
69,272,0.007739145279690434,seed_sum_mod3,1,83,11808,0.007029132791327913,0.9082569892794516,-0.0007100124883625209,773.9145279690434
69,272,0.007739145279690434,seed_lead_band,0-3,100,14064,0.007110352673492605,0.9187516730241584,-0.0006287926061978293,773.9145279690434
69,272,0.007739145279690434,seed_sum_lastdigit,9,25,3480,0.007183908045977011,0.9282560006761325,-0.0005552372337134228,773.9145279690434
69,272,0.007739145279690434,seed_even_count,3,64,8774,0.007294278550262138,0.9425173306158571,-0.0004448667294282959,773.9145279690434
69,272,0.007739145279690434,seed_repeat_digit,8,13,1775,0.007323943661971831,0.9463504556752278,-0.0004152016177186033,773.9145279690434
69,272,0.007739145279690434,seed_trail_band,7-9,78,10620,0.007344632768361582,0.9490237620471917,-0.00039451251132885216,773.9145279690434
69,272,0.007739145279690434,seed_vtrac_unique,4,50,6778,0.007376807317792859,0.9531811396733375,-0.0003623379618975754,773.9145279690434
69,272,0.007739145279690434,seed_even_count,2,98,13273,0.007383409929932946,0.9540342845493505,-0.000355735349757488,773.9145279690434
69,272,0.007739145279690434,seed_even_count,0,16,2150,0.0074418604651162795,0.9615868673050616,-0.00029728481457415475,773.9145279690434
69,272,0.007739145279690434,seed_mirror_pairs_any,yes,122,16363,0.007455845505102976,0.9633939195674602,-0.0002832997745874583,773.9145279690434
69,272,0.007739145279690434,seed_sum_lastdigit,3,26,3483,0.007464829170255527,0.9645547280066203,-0.00027431610943490746,773.9145279690434
69,272,0.007739145279690434,seed_sum_lastdigit,8,26,3478,0.007475560667050029,0.9659413794269864,-0.0002635846126404053,773.9145279690434
69,272,0.007739145279690434,seed_sum_lastdigit,4,27,3579,0.0075440067057837385,0.9747855135348356,-0.0001951385739066957,773.9145279690434
69,272,0.007739145279690434,seed_spread_band,7-9,116,15212,0.0076255587693925845,0.9853231195186463,-0.0001135865102978497,773.9145279690434
69,272,0.007739145279690434,seed_sum_mod2,0,135,17636,0.007654797006123837,0.9891010866809867,-8.434827356659704e-05,773.9145279690434
69,272,0.007739145279690434,seed_consecutive_pairs,0,91,11865,0.007669616519174041,0.991015963907687,-6.952876051639304e-05,773.9145279690434
69,272,0.007739145279690434,seed_sum_mod3,2,92,11906,0.007727196371577356,0.9984560429244771,-1.1948908113078131e-05,773.9145279690434
78,258,0.0073408069197063676,seed_sum_lastdigit,9,13,3480,0.003735632183908046,0.508885770293148,-0.0036051747357983216,734.0806919706367
78,258,0.0073408069197063676,seed_repeat_digit,5,7,1767,0.003961516694963215,0.5396568440355703,-0.003379290224743153,734.0806919706367
78,258,0.0073408069197063676,seed_sum_lastdigit,4,17,3579,0.004749930148086058,0.6470583138939248,-0.00259087677162031,734.0806919706367
78,258,0.0073408069197063676,seed_sum_band,0-9,12,2452,0.004893964110929853,0.666679312568762,-0.002446842808776515,734.0806919706367
78,258,0.0073408069197063676,seed_high_count,4,11,2153,0.005109150023223409,0.6959929717682556,-0.0022316568964829584,734.0806919706367
78,258,0.0073408069197063676,seed_repeat_digit,0,9,1727,0.0052113491603937466,0.7099150294232505,-0.002129457759312621,734.0806919706367
78,258,0.0073408069197063676,seed_prime_count,4,5,933,0.0053590568060021436,0.7300364748207416,-0.001981750113704224,734.0806919706367
78,258,0.0073408069197063676,seed_structure,AAAB,7,1266,0.005529225908372828,0.7532177278126799,-0.0018115810113335396,734.0806919706367
78,258,0.0073408069197063676,seed_vtrac_unique,4,42,6778,0.006196518146946002,0.8441194836921093,-0.0011442887727603655,734.0806919706367
78,258,0.0073408069197063676,seed_sum_lastdigit,2,22,3501,0.006283918880319908,0.8560256316578431,-0.0010568880393864591,734.0806919706367
