core_family,baseline_hits,baseline_rate,trait,value,trait_hits,trait_total,lift,baseline_rate_per_100k
068,126,0.0015756105490877714,seed_sum_mod2,even,54,39951,0.8578615947392699,157.56105490877715
068,126,0.0015756105490877714,seed_structure,AABB,3,2148,0.8864170435399487,157.56105490877715
068,126,0.0015756105490877714,seed_high_count,0,7,4985,0.8912180987406666,157.56105490877715
068,126,0.0015756105490877714,seed_high_count,4,7,4918,0.903359540915458,157.56105490877715
068,126,0.0015756105490877714,overlap_unique,0,28,19196,0.9257599962955246,157.56105490877715
068,126,0.0015756105490877714,seed_sum_mod3,1,40,26722,0.9500405705779555,157.56105490877715
078,97,0.0012129700258850305,seed_even_count,4,3,4945,0.5001553167314688,121.29700258850305
078,97,0.0012129700258850305,seed_sum_range4_worst,13-16,14,17930,0.6437209997642608,121.29700258850305
078,97,0.0012129700258850305,seed_even_count,0,4,4934,0.6683605029690889,121.29700258850305
078,97,0.0012129700258850305,seed_sum_mod3,1,25,26722,0.7712958240516906,121.29700258850305
078,97,0.0012129700258850305,seed_high_count,0,5,4985,0.8269033905841234,121.29700258850305
078,97,0.0012129700258850305,overlap_unique,0,20,19105,0.8630438947002053,121.29700258850305
078,97,0.0012129700258850305,seed_even_count,3,22,20021,0.9059137390276292,121.29700258850305
078,97,0.0012129700258850305,seed_sum_mod2,odd,44,40018,0.9064570427843552,121.29700258850305
078,97,0.0012129700258850305,seed_even_count,1,22,19997,0.9070009986033988,121.29700258850305
078,97,0.0012129700258850305,grid_last5_core_digits,3,61,53259,0.9442494884461713,121.29700258850305
129,113,0.0014130475559279221,seed_structure,AAAB,2,2934,0.4824064522745233,141.30475559279222
129,113,0.0014130475559279221,seed_high_count,0,4,4985,0.5678557797285662,141.30475559279222
129,113,0.0014130475559279221,seed_even_count,4,4,4945,0.5724491530731856,141.30475559279222
129,113,0.0014130475559279221,seed_sum_range4_worst,8-11,7,8071,0.6137816699798141,141.30475559279222
129,113,0.0014130475559279221,seed_structure,AABB,2,2148,0.6589294836934131,141.30475559279222
129,113,0.0014130475559279221,seed_first_in_core,yes,23,24020,0.6776384723644749,141.30475559279222
129,113,0.0014130475559279221,seed_high_count,4,5,4918,0.71948989984417,141.30475559279222
129,113,0.0014130475559279221,seed_even_count,1,25,19997,0.8847455436899606,141.30475559279222
129,113,0.0014130475559279221,seed_high_count,1,25,19875,0.8901764345744976,141.30475559279222
129,113,0.0014130475559279221,overlap_unique,3,2,1588,0.8912975635852968,141.30475559279222
135,111,0.0013880378646725607,seed_spread,<=2,2,4317,0.333769488738217,138.80378646725606
135,111,0.0013880378646725607,seed_structure,AABB,2,2148,0.6708020870032043,138.80378646725606
135,111,0.0013880378646725607,seed_sum_range4_worst,21-24,16,16258,0.7090086765323571,138.80378646725606
135,111,0.0013880378646725607,seed_high_count,3,20,19954,0.7221022766778004,138.80378646725606
